Time,financial_distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
12,True,True,2.2322,0.072242,0.45743,1.78,0.08613,0.37018,0.73962,0.040585,0.13315,0.038966,0.67059,2679.0,0.54257,0.84309,16.9,0.048388,3.2846,0.083365,0.0,0.2775,2.6544,5.4665,0.18645,0.30041,149.8,10.345,4.8085,0.13489,0.15702,0.22219,27.735,0.12483,0.65673,4.0374,21.302,0.10773,0.28941,0.046835,-0.060846,0.32562,3.2807,-0.26037,1.6663,0.22186,0.68227,0.15793,0.84309,1125.1,0.55369,0.81355,10.922,0.068328,0.33189,432.54,-0.14967,0.44088,0.053026,0.0067837,0.0038111,0.21979,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,14.0,0.0808,22.0,55.0
9,True,True,0.82943,-0.076308,0.91543,0.47583,-0.015094,-0.12926,0.80879,-0.16037,0.30261,-0.024261,0.62857,-0.22691,0.084568,1.7677,1.8841,-0.031722,2.4614,0.013469,0.1398,0.017773,0.75701,1.7551,0.099228,0.75783,-771.29,13.041,-3.6812,-0.064881,0.1576,0.61292,23.13,1.2881,0.82784,3.66835,191.08,-0.1214,0.15748,0.028306,-0.38405,0.27112,5.6266,-2.5178,0.31192,-0.28146,0.28983000000000003,-0.083358,11.046,854.78,1.4655,0.90077,12.298,-0.0070447,0.047216,266.48,0.04753,0.0,-0.037525,0.023734,0.049878,0.0,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,14.0,-0.24522,21.0,55.0
6,True,True,0.69852,0.0096467,0.81723,0.32241,-0.016894,-0.21093,0.51149,0.02992,0.052782,0.042597,0.48872,-0.22681,0.18277,4.4715,2.9061,-0.052398,3.1286,0.014727,0.23102,0.021049,0.65971,0.96812,0.006912,0.69965,73.3,12.337,-1.5285,0.12554,0.11758,0.35787,8.4135,1.11,0.85612,3.1504,123.88,0.019739,0.64334,0.045677,0.26541,0.33303,1.7641,-0.81862,0.5488,0.028967,-1.1541,0.011804,4.4715,1388.7,3.8281,0.99309,11.205,-0.011157,0.0022285,437.47,-0.69294,0.10234,-0.018641,-0.041653,-0.12919,0.0,6.3771,10.298,0.853,5.4036,2.9481,30.655,10.7,9324.5,-18.995,16.775,7.3151,2.5,29.5,64.648,50.688,47.61,15.5,12.5,-4.275,27.0,0.32367,18.0,33.0
2,True,True,1.1006,-0.037566,0.79325,0.83851,-0.020949,0.072321,0.49797,-0.044801,-0.1817,-0.044735,0.79145,-0.47776,0.20675,3.8367,2.524,-0.024983,1.7262,0.0093979,0.052293,0.013068,1.0595,4.3001,0.18718,0.71913,-205.97,10.583,11.594,-0.0085226,0.074119,0.35811,2.8127,0.42707,0.90656,2.1237,142.63,-0.047465,0.35849,0.011208,-0.043018,0.195,4.0556,0.09980349999999999,1.0603,-0.19265,0.34979,-0.047357,3.938,1133.6,3.4782,0.81282,10.407,0.003021,0.15695,119.93,0.04753,0.39484,0.0020409,0.0,0.0,0.0,7.3191,9.8637,10.637,18.471,94.741,27.445,12.133,8212.3,121.78,15.667,36.878,1.3333,36.0,99.871,29.897,28.83,16.667,16.0,0.33333,14.0,-0.24528,14.0,30.0
4,True,True,0.73347,-0.034529,0.84616,0.78301,-0.015139,-0.2124,0.46403,-0.044098,-0.22446,-0.0090189,0.58451,-0.44867,0.15384,5.5005,2.2942,-0.019335,3.9833,0.02744,0.043093,0.034432,1.3396,2.8324,0.042024,0.79691,-221.61,14.419,-3.6865,0.17118,0.049251,0.36979,11.954,0.47226,0.9418,4.1581,156.92,-0.059074,0.32015,0.035044,0.055379,0.27645,5.0899,-2.1235,0.55647,-0.1249,0.28983000000000003,-0.040807,5.5005,987.31,5.1803,0.95798,14.174,0.01901,0.032905,997.36,0.04753,0.18831,-0.0036537,0.0,0.0,0.0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3.0,33.5,71.323,38.868,37.601,17.125,15.75,4.15,25.0,-0.057883,10.0,32.0
4,True,True,1.0979,-0.023491,0.80032,0.40737,0.015837,0.075513,0.55844,-0.057664,-0.11764,-0.024106,0.84708,0.31658,0.19968,4.0081,1.2221,0.038875,0.92323,0.05062,0.1228,0.065607,0.48091,6.0836,0.2949,0.77157,-128.83,12.45,5.3947,0.092223,0.028755,0.43087,0.51586,1.0577,0.96407,1.3093,294.57,-0.027731,0.14401,0.12426,-0.35791,0.066962,2.0402,-3.3199,2.9819,-0.3508,0.37818,-0.029351,4.0081,1095.1,3.8641,0.7051,11.552,0.057222,0.12013,334.4,0.04753,0.31112,0.073402,-0.0096007,-0.023568,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,13.0,-0.1322,9.0,32.0
12,True,True,0.59689,0.017034,0.88311,0.31245,0.085926,-0.18925,0.3523,0.054517,0.14572,-0.090788,0.28023,1.7371,0.11689,1.7677,3.595,0.27501,1.8967,0.034298,0.15831,0.073054,1.115,0.4587,0.37233,0.46948,82.477,14.475,-1.651,0.27759,0.052712,0.1654,11.167,0.52937,0.911095,3.0219,100.14,0.060785,0.15748,0.10977,0.41213,0.21753499999999998,2.6729,1.7313,0.17161,0.025007,0.28983000000000003,0.019288,8.5152,565.99,4.0163,0.62767,13.312,0.5579,0.11633,1607.5,0.04753,0.1034,0.28071,-0.00293885,-0.23819,0.0,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,15.0,-0.43959,4.0,11.0
3,True,True,1.092,0.065765,0.68679,1.1042,0.11548,0.059311,0.72106,0.059558,0.20997,0.052482,0.7038,1.6007,0.31321,2.1928,2.7361,0.10458,4.1109,0.025261,0.06533,0.039195,1.569,4.1277,0.21892,0.64449,276.83,10.83,18.617,0.17066,0.042326,0.46471,7.0281,0.42085,0.9384,5.2631,131.57,0.093443,0.13514,0.022876,0.89367,0.26752,3.5256,6.4989,1.1708,0.24584,0.18937,0.095757,2.1928,1318.4,2.0577,0.78108,10.929,0.12575,0.24174,416.25,0.76467,0.20981,0.08774,-0.0043553,-0.0039442,0.01716,5.8419,7.0702,8.8346,15.072,75.466,27.841,11.175,8499.5,5.0882,15.433,22.963,0.0,35.583,112.83,33.293,32.31,17.0,15.583,0.15,26.0,0.22092,7.0,13.0
5,True,True,1.0632,0.018761,0.776,0.43693,0.084217,0.043442,0.3451,0.042939,0.083756,0.018649,0.7312,1.4296,0.224,3.4643,2.0119,0.19275,0.73838,0.0054439,0.13483,0.0079154,0.59755,1.7163,0.21833,0.68776,111.72,12.786,10.058,0.036812,0.088239,0.23734,3.6607,0.54321,0.88629,0.94462,178.93,0.025658,0.39393,0.01246,-0.041383,0.25458,1.9506,-0.40492,0.87989,0.073696,0.19394,0.024177,3.4643,1333.8,3.0704,0.78167,11.958,0.25038,0.095396,414.07,-0.25385,0.46254,-0.0056085,-0.016469,-0.037693,0.2174,5.2752,6.818,3.4794,2.7282,-2.6098,38.146,11.35,9180.0,-37.62,11.525,30.725,4.0,31.5,58.556,43.347,41.711,15.917,14.5,2.975,14.0,0.11105,7.0,23.0
6,True,True,0.99667,-0.024822,0.80568,0.68554,-0.048617,-0.0020814,0.34972,-0.036208,-0.12774,-0.00056505,0.62389,-0.75447,0.19432,4.1462,4.1081,-0.070918,1.7565,0.0062501,0.093997,0.0099847,1.0988,2.7546,-0.037646,0.62597,-143.5,12.064,-329.36,0.31811,0.17971,0.21892,3.6936,0.31933,0.77694,1.6928,87.631,-0.039786,0.92484,0.0091171,-0.03567,0.24887,3.5279,-1.4665,0.78079,-0.099736,-0.010712,-0.030808,4.1462,1123.4,3.2214,1.0376,11.686,-0.047259,-0.025808,117.14,0.04753,0.40497,0.29199,0.020757,0.030278,0.126035,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3.0,30.0,63.034,48.635,46.014,15.5,13.0,-2.15,19.0,-0.0032667,11.0,47.0
7,True,True,0.81963,-0.10931,0.82278,0.68913,-0.048175,-0.13377,0.18589,-0.15863,0.30261,-0.092046,0.60785,-0.55697,0.17722,4.6426,7.0836,-0.069907,1.8398,0.023451,0.12551,0.031621,1.1337,3.0544,-0.052892,0.74162,-446.56,12.227,-5.1516,-0.094249,0.081153,0.13786,36.584,0.20005,0.90137,1.7474,50.822,-0.17984,0.45791,0.03403,-0.19622,0.22562,3.8884,-2.9207,0.7855,-0.48451,-0.7548,-0.13286,4.6426,723.98,4.1847,1.0529,11.855,-0.060146,-0.036449,106.63,0.04753,0.39437,0.0041619,-0.012396,-0.017988,0.0,3.3272,5.7824,-1.6045,5.8007,-9.1628,21.823,10.45,9512.3,-2.9491,21.9,21.483,1.0,28.5,73.107,59.43,54.339,16.75,12.0,-9.9,19.0,-0.37602,11.0,46.0
2,True,True,0.58278,-0.0067774,0.75714,1.0432,0.0032363,-0.26741,0.22582,-0.0064966,-0.027907,-0.0010386,0.37352,0.087397,0.24286,3.1177,7.4535,0.0031022,7.3659,0.0047685,0.035495,0.0074399,2.793,2.0735,0.019917,0.64093,-28.9,10.661,-3.9012,0.12369,0.11622,0.14473,9.302,0.13874,0.84651,7.5156,48.3,-0.018145,0.47854,0.0045708,-0.1609,0.50313,4.2957,-1.1221,0.48269,-0.013471,-1.1011,-0.0089513,3.1177,1035.6,2.6391,0.98008,10.703,0.021131,0.020778,82.532,0.04753,0.13881,0.35509,0.0,0.0,0.0,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2.0,36.0,96.262,29.19,28.148,16.5,16.0,0.3,19.0,-0.0044286,13.0,45.0
7,True,True,1.4251,0.009205,0.72456,0.66654,0.031477,0.25915,0.82838,0.01381,0.03342,0.10136,0.86878,1.2396,0.27544,2.6306,1.771,0.047224,1.6918,0.058399,0.038096,0.095794,0.76721,5.2624,0.076645,0.60963,58.168,11.89,2.572,0.27585,0.11494,0.505,2.5496,0.75765,0.84137,1.8323,203.27,0.010595,0.4173,0.087615,-0.24383,0.12666,2.4199,-0.44523,2.1746,0.072674,0.94088,0.012704,2.6306,1740.5,2.2133,0.92335,11.484,0.065562,0.051087,181.64,-0.28636,0.36377,0.15514,-0.021682,-0.032529,0.21886,4.4614,7.7887,-1.1304,5.8094,-5.223,23.791,10.467,9460.7,-5.5291,20.733,14.778,1.3333,28.667,70.825,57.2,52.628,16.333,12.0,-8.7333,19.0,0.64054,31.0,34.0
4,True,True,1.0748,-0.053024,0.7358,1.1027,-0.027148,0.05198,0.49208,-0.048087,-0.20069,-0.0081948,0.74682,-1.226,0.2642,2.785,3.5926,-0.02462,2.8177,0.03499,0.020082,0.050357,1.4765,4.4834,0.036569,0.69484,-203.19,12.294,21.213,-0.0078308,0.040956,0.34192,13.595,0.31008,0.94434,2.9247,100.21,-0.070999,0.15502,0.031733,-0.11685,0.24594,4.1736,-1.4029,1.0742,-0.21559,0.19674,-0.072063,2.785,1012.5,2.63,0.96343,12.392,0.0023084,0.040324,975.13,0.04753,0.37702,-0.043939,-0.00068672,-0.00062278,0.0,4.3908,8.4656,1.5973,4.2024,-7.7302,32.265,10.9,8894.8,-3.4007,12.8,34.064,2.0,34.0,87.84,37.935,36.825,17.083,15.5,2.7,23.0,-0.031404,12.0,23.0
4,True,True,0.6956,-0.048131,0.87422,0.81222,-0.014056,-0.23503,0.47029,-0.059259,0.30261,-0.080324,0.53709,-0.1781,0.12578,6.9507,2.2878,-0.017306,4.4599,0.0081041,0.097171,0.010496,1.5123,1.7877,0.079957,0.77212,-255.63,12.21,-3.4557,-0.047225,0.10211,0.36312,6.6814,0.44707,0.8832,4.8474,157.35,-0.089616,0.81181,0.0099777,-0.20079,0.45435,6.4577,0.09980349999999999,0.27683,-0.10594,0.28983000000000003,-0.055056,6.9507,668.02,6.1389,0.92004,12.002,0.030019,0.064942,514.39,0.04753,0.16756,-0.0053215,-0.0057082,-0.007028,0.0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3.0,33.5,71.323,38.868,37.601,17.125,15.75,4.15,23.0,-0.42661,10.0,41.0
7,True,True,1.2264,0.020944,0.82133,1.039,-0.0014313,0.17364,0.78507,0.020158,0.11722,0.0021628,0.94048,-0.12179,0.17867,4.597,2.1273,-0.0013775,3.3522,0.013676,0.011311,0.017835,1.1048,20.656,0.070804,0.76683,131.7,11.049,5.9836,0.21947,0.054499,0.60202,3.4914,0.57941,0.93365,3.6077,169.23,0.02227,0.30503,0.013163,0.1657,0.050301,5.8153,-0.82898,3.552,0.41638,0.97187,0.0255,4.597,1123.5,4.2919,0.9292,11.087,0.0040101,0.073566,398.38,-0.70792,0.288,0.023956,-0.025508,-0.02455,0.0,1.6259,2.773,-2.3155,5.7878,-15.072,18.869,10.425,9589.8,0.92088,23.65,31.54,0.5,28.25,76.529,62.775,56.905,17.375,12.0,-11.65,27.0,0.0136,16.0,36.0
3,True,True,1.2351,0.028767,0.69306,0.65381,-0.019892,0.14532,0.80473,0.043999,0.093723,-0.071514,0.76336,-0.21407,0.30694,2.258,1.325,-0.030424,2.7332,0.0039355,0.14212,0.0063677,0.85649,3.3977,0.057826,0.61804,77.991,11.014,4.4992,-0.1382,0.075022,0.49736,101.11,0.76071,0.89175,2.9009,271.69,0.037685,0.24442,0.0060194,-0.024183,0.19243,2.1301,1.2804,1.5951,0.1495,0.47344,0.041507,2.258,832.14,2.0136,0.94217,10.589,-0.011686,0.037807,232.19,0.04753,0.22538,0.0078482,0.0,0.0,0.0,6.4718,7.0841,11.029,16.551,95.185,27.154,11.425,8428.8,3.1288,15.5,23.609,0.0,35.75,110.53,32.5,31.464,17.0,15.75,0.25,26.0,-0.19388,15.0,31.0
8,True,True,0.33437,-0.085614,0.91128,0.086297,0.0073816,0.104325,0.31642,-0.99208,0.30261,-0.063544,0.30102,0.068132,0.088724,1.7677,0.4113,0.085537,32.719,0.0057246,1.2555,0.0063588,0.28668,0.39987,0.10779,0.5425,-618.48,14.183,-0.14401,0.046096,0.011014,0.28486,0.23684,3.3009,0.98791,36.671,875.28,-0.28441,0.12414,0.066336,0.75161,0.21581,0.97264,-0.22128,0.41111,-0.3967,0.28983000000000003,-0.093949,11.077,640.95,1.4655,0.89221,11.734,0.10359,0.0093022,1979.1,-0.099618,0.0023532,0.071478,0.0080072,0.092787,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,18.0,-0.45905,15.0,47.0
5,True,True,0.80059,0.021591,0.9365,0.57624,0.082029,-0.17675,0.49793,0.037468,0.34003,-0.054877,0.7096,1.0599,0.063498,1.7677,2.3869,0.14235,3.1408,0.016745,0.1343,0.018892,0.81206,2.1216,0.19359,0.88635,187.83,14.409,-3.2602,0.31644,0.050148,0.44134,9.7589,0.7659,0.94645,3.8948,150.82,0.030427,0.78976,0.029059,0.24528,0.2716,9.075,4.8173,0.23379,0.079494,0.28983000000000003,0.023055,14.749,552.4,1.4655,0.80641,13.857,0.1556,0.11156,491.85,0.70663,0.14795,0.064366,-0.029147,-0.05058,0.0,5.2606,7.1615,3.3195,2.2594,-4.7539,37.717,11.367,9164.8,-35.523,11.4,32.581,4.0,31.667,58.139,42.953,41.34,16.056,14.667,3.2667,21.0,-0.4774,11.0,34.0
5,True,True,0.95507,-0.032988,0.77436,0.47053,0.027196,-0.031905,0.26547,-0.070109,-0.1462,-0.11903,0.67822,0.52105,0.22564,3.4318,2.6873,0.057799,0.94022,0.010512,0.11093,0.014804,0.69377,2.1166,0.1384,0.71012,-101.57,11.434,-14.748,-0.10807,0.064233,0.18852,37446.0,0.40066,0.91705,1.0912,133.97,-0.048639,0.28467,0.022342,0.62083,0.2223,2.0853,-14.306,1.015,-0.1484,-0.1414,-0.0426,3.4318,694.73,3.1471,0.8616,10.68,0.065875,0.065121,182.61,0.04753,0.43118,0.0094887,-0.00293885,-0.21465,0.0,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,12.0,-0.36647,30.0,37.0
5,True,True,1.1563,0.012021,0.80979,0.76064,0.050025,0.11024,0.49668,0.015804,0.063202,0.010049,0.81547,1.2445,0.19021,4.2575,2.2723,0.065766,1.5597,0.015533,0.052847,0.022025,0.93276,4.8522,0.13019,0.70523,73.4,11.936,6.8997,0.13415,0.10456,0.35028,9.7304,0.4605,0.87088,1.7931,158.43,0.014742,0.54973,0.020421,0.099695,0.15676,3.999,-0.43065,1.2133,0.076685,0.5796,0.014845,4.2575,1161.4,3.7077,0.86981,11.662,0.10557,0.099027,262.09,-0.27442,0.42419,-0.14634,-0.00066822,-0.00087849,0.22508,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,14.0,0.06136,9.0,33.0
3,True,True,0.86071,-0.024493,0.90445,0.49094,0.043282,-0.1141,0.19052,-0.04989,-0.25634,-0.069081,0.70506,0.65777,0.095547,1.7677,3.4,0.088162,0.77972,0.00094241,0.13403,0.0011505,0.6963,1.6691,0.22178,0.81916,-166.33,11.531,-4.3027,0.15915,0.085279,0.15607,7.8119,0.3179,0.9057,1.0019,105.88,-0.034739,0.89253,0.0019196,0.2566,0.29414,5.1382,-6.1022,0.32483,-0.083269,-1.1942,-0.02708,9.466,648.87,1.4655,0.77822,10.82,0.17457,0.10888,153.4,0.04753,0.49,0.83226,-0.01287,-0.026215,0.0,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0.0,35.5,113.98,33.69,32.734,17.0,15.5,0.1,12.0,-0.46913,6.0,25.0
7,True,True,1.1428,-0.037293,0.72164,0.50279,0.058841,0.096617,0.24664,-0.074173,-0.13398,-0.13972,0.77337,0.6173,0.27836,2.5925,3.3243,0.11703,0.69299,0.0090586,0.18958,0.013385,0.65013,2.3692,0.17841,0.67675,-90.921,11.748,5.204,-0.11541,0.04489,0.16691,4.1831,0.33197,0.9378,0.84347,108.29,-0.048222,0.16127,0.018017,-0.53409,0.21222,1.8063,-2.3852,1.3116,-0.17573,0.3471,-0.051679,2.6014,678.63,2.4312,0.82159,11.06,0.17025,0.0897,324.53,0.04753,0.22259,-0.099695,-0.0080626,-0.016036,0.0,1.6259,2.773,-2.3155,5.7878,-15.072,18.869,10.425,9589.8,0.92088,23.65,31.54,0.5,28.25,76.529,62.775,56.905,17.375,12.0,-11.65,12.0,-0.34064,18.0,34.0
2,True,True,1.1165,-0.071083,0.54827,0.61731,-0.092417,0.060819,0.37101,-0.11515,-0.15736,-0.071253,0.58279,-4.3931,0.45173,1.2137,6.3782,-0.14971,2.3772,0.010052,0.034078,0.019257,1.0592,1.5574,0.24757,0.52197,-167.6,10.068,10.15,-0.055633,0.026296,0.19366,16.883,0.31371,0.95204,2.1595,56.442,-0.12197,0.05821,0.016283,0.11524,0.39639,1.3665,-1.8882,1.1396,-0.17933,0.13464,-0.12965,1.2137,1065.1,1.1555,0.7524299999999999,9.5857,-0.070285,0.18669,111.96,0.04753,0.28586,-0.084174,-0.050004,-0.081003,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,12.0,-0.168,5.0,39.0
1,True,True,1.0726,-0.083119,0.82177,0.68905,-0.076608,0.058248,0.45624,-0.12063,0.30261,-0.084519,0.86059,-0.6278,0.17823,4.6108,2.2299,-0.11118,1.807,0.031749,0.17709,0.039571,0.80067,5.1911,0.046051,0.80235,-365.31,10.953,11.83,0.00035017,0.019428,0.36606,3.7695,0.53126,0.97636,1.8942,161.44,-0.096583,0.10901,0.046077,0.10883,0.13274,3.8661,-3.7443,1.3427,-0.62619,0.32682,-0.10115,4.6108,783.31,4.5018,0.95395,10.581,-0.078234,0.031732,223.69,-0.65183,0.36377,-0.027193,-0.011692,-0.016968,0.0,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,22.0,-0.37146,7.0,27.0
1,True,True,1.0705,0.0062862,0.79027,0.31985,-0.0022915,0.021392,0.34992,0.019654,0.029973,0.0002467,0.32492,-0.30922,0.20973,3.7681,3.5667,-0.0071644,1.3731,0.0073536,0.023169,0.024227,0.98439,0.49396,0.12424,0.30353,34.659,12.259,14.952,0.18623,0.052712,0.10621,464.89,0.33207,0.911095,1.5679,100.93,0.019347,0.15748,0.022991,-0.15382,0.21753499999999998,1.5251,-0.23587,0.32389,0.0097081,0.102,0.0079544,3.7681,1156.3,1.4472,0.87576,11.119,0.16702,0.039738,125.54,-0.1337,0.20399,0.46992,-0.0098064,-0.03066,0.28378,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,28.0,0.0013602,7.0,19.0
4,True,True,0.20651,-0.0426,0.42376,0.057396,-0.037073,-0.25798,0.07863,-0.74221,-0.073928,-0.094227,0.670855,-6.7069,0.57624,0.7354,4.2641,-0.64591,1.237,0.0024714,0.096305,0.0076016,0.85489,0.24478,0.17398,0.32512,-182.78,13.428,-0.22248,0.11701,0.098647,0.025564,4.1285,0.44539,0.76721,1.4976,84.425,0.1646,0.17119,0.043059,0.41652,0.23448,0.099605,-3.1214,2.4575,-0.18168,-0.44769,-0.10053,0.7354,2472.4,0.56421,0.82602,10.571,-0.49471,0.0099858,39.166,-0.60948,0.038326,0.091044,-0.00062595,-0.010906,0.0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3.0,33.5,71.323,38.868,37.601,17.125,15.75,4.15,28.0,-0.40429,11.0,44.0
3,True,True,0.48028,-0.021193,0.86098,0.66809,0.0099413,0.104325,0.26541,-0.031722,-0.15244,-0.034668,0.35796,0.20011,0.13902,6.193,4.2484,0.01488,4.3222,0.024932,0.074359,0.033451,1.8664,5.5385,0.24982,0.74532,-141.51,13.237,-1.7247,0.39758,0.11565,0.19781,4.3901,0.29609,0.86567,5.7615,84.737,-0.059205,0.83189,0.037318,0.061201,0.12063,4.8055,-1.3314,1.1525,-0.17569,0.28983000000000003,-0.024615,6.193,928.31,5.3611,0.75018,12.834,0.034551,0.1669,210.52,0.04753,0.11596,-0.19544,-0.018993,-0.028429,0.0,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0.0,35.5,113.98,33.69,32.734,17.0,15.5,0.1,26.0,-0.23149,28.0,50.0
1,True,True,1.0247,-0.057089,0.73048,0.13964,-0.046683,0.017481,0.37769,-0.40882,-0.21182,-0.029359,0.72496,-3.8381,0.26952,2.7103,0.6131,-0.3343,0.34252,0.0092005,0.0871,0.013005,0.19262,0.51846,-0.031427,0.70748,-206.83,11.596,7.9884,0.21722,0.023001,0.26721,30.517,1.9135,0.96851,0.33209,587.18,-0.078748,0.085342,0.065885,-0.77894,0.26934,0.51813,-1.8067,1.0006,-0.21196,0.06486,-0.078153,2.7103,976.47,2.625,1.0314,9.6276,-0.2584,-0.0043886,50.933,0.04753,0.42051,0.058196,-0.0016377,-0.011728,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,25.0,-0.10637,6.0,17.0
10,True,True,1.1013,-0.087797,0.81047,1.1304,-0.066506,0.072192,0.74162,-0.077669,0.30261,-0.090942,0.78507,-2.0367,0.18953,4.2761,2.7012,-0.058835,4.3503,0.028073,0.028887,0.03938,1.4399,5.5375,0.21299,0.71288,-344.33,11.676,15.658,-0.038239,0.097588,0.52868,6.7326,0.4677,0.87959,5.5276,133.27,-0.11183,0.51489,0.024835,0.34684,0.20413,5.9641,-0.66532,0.92847,-0.43009,0.3809,-0.10833,4.3039,743.33,3.7613,0.78701,11.798,-0.041767,0.24077,796.41,-0.24962,0.2045,0.14067,0.0,0.0,0.0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,14.0,-0.35667,15.0,21.0
8,True,True,1.0672,0.10753,0.71984,0.25565,-0.074877,0.048294,0.77334,-0.74257,0.30261,0.10727,0.76743,-0.71859,0.28016,2.5694,2.4209,-0.29288,1.262,0.064178,0.40758,0.089243,0.33313,1.1954,-0.028223,0.71913,-410.64,11.011,5.2937,-0.19387,0.00070997,0.55614,5.7024,2.1753,0.99901,1.2273,148.71,-0.24738,0.0025342,0.25103,-0.46208,0.21387,0.91254,-27.432,1.31,-0.88767,0.17238,-0.26373,2.713,606.0,2.5669,1.0282,9.6476,-0.20821,-0.0072153,1032.3,0.04753,0.2083,-0.047293,-0.03776,-0.1477,0.0,-0.021475,-1.7953,-1.2711,0.82277,31.251,21.242,11.4,9875.2,36.073,15.667,12.725,1.3333,28.0,83.091,70.84,62.41,16.667,12.0,-3.6667,17.0,-0.494,7.0,11.0
14,True,True,1.0835,0.014153,0.79066,0.66779,0.053382,0.063364,0.94955,0.021194,0.067607,0.068514,0.8221,1.6289,0.20934,3.777,1.0639,0.079938,5.3684,0.026038,0.049076,0.034318,0.8123,15.931,0.25897,0.75873,108.49,13.911,10.539,0.14866,0.031929,0.346125,15.828,1.0789,0.95962,7.2446,338.37,0.017215,0.15253,0.038992,-0.27669,0.041918,3.19,-0.64685,4.9939,0.33763,0.30269,0.0179,3.7924,1604.7,3.6244,0.74103,13.507,0.086638,0.17294,2481.5,-0.47803,0.092177,-0.00062858,0.0019129,0.0028645,0.24659,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,25.0,0.5252,20.0,30.0
13,True,True,0.27247,0.11153,0.76704,5.35e-07,-0.012823,-0.2355,0.24192,0.135585,0.47874,0.0090837,0.670855,-0.17304,0.23296,3.2927,1.0,0.1759,8.69e-05,0.00034485,0.0328805,0.0010653,6.06e-06,8.3e-07,0.0,0.3237,499.23,14.442,-2.27e-06,0.40389,0.052712,0.078308,1.0,0.42715000000000003,0.911095,8.69e-05,0.0,0.1646,0.15748,645.0,0.0,0.21753499999999998,2.3e-06,2.4354,0.36167,0.17315,-1.0109,0.1454,3.3024,1042.8,1.3895,1.0,12.797,0.20760499999999998,0.0,0.03125,0.04753,0.0061517,-0.068742,-0.0042088,-0.00407465,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,31.0,0.040662,4.0,11.0
