Time,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,financial_distress
3,False,0.9857,0.084077,0.86363,0.9719,0.14862,-0.011745,0.51526,0.086507,0.61653,0.062619,0.80979,4.0857,0.13637,6.333,2.5648,0.15291,2.1316,0.033926,0.037426,0.041295,1.2002,5.4017,0.24797,0.82154,2014.0,11.183,-82.754,0.39874,0.042094,0.42331,2.6829,0.43554,0.95126,2.8345,140.36,0.10383,0.30867,0.034906,0.33451,0.17993,7.1269,0.45415,0.75793,0.46729,-0.086122,0.097353,6.333,3266.7,6.0243,0.75203,11.154,0.16875,0.241,406.07,0.18505,0.34289,0.29158,0.0,0.0,0.23179,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,29.0,1.5,7.0,50.0,False
1,False,1.3152,0.099745,0.73205,1.1564,0.11177,0.2092,0.77767,0.086253,0.37225,0.081579,0.87301,4.3081,0.26795,2.732,2.3945,0.096653,3.3344,0.03328,0.022435,0.050135,1.3246,26.308,0.20834,0.66381,625.38,11.752,5.5278,0.0072532,0.068239,0.51622,5.0836,0.4464,0.90678,4.2119,150.34,0.11425,0.25467,0.028779,-0.21038,0.043958,4.3158,-0.41713,6.0957,2.2691,0.78073,0.13625,2.732,1680.0,2.4773,0.79166,11.897,0.10209,0.24093,269.4,-0.26353,0.27456,0.04887,-0.012696,-0.010979,0.17477,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,0.1896,14.7,50.926,4.0,36.25,82.112,26.152,25.327,15.75,16.25,1.55,27.0,0.51149,26.0,44.0,False
8,True,1.0672,0.10753,0.71984,0.25565,-0.074877,0.048294,0.77334,-0.74257,0.30261,0.10727,0.76743,-0.71859,0.28016,2.5694,2.4209,-0.29288,1.262,0.064178,0.40758,0.089243,0.33313,1.1954,-0.028223,0.71913,-410.64,11.011,5.2937,-0.19387,0.00070997,0.55614,5.7024,2.1753,0.99901,1.2273,148.71,-0.24738,0.0025342,0.25103,-0.46208,0.21387,0.91254,-27.432,1.31,-0.88767,0.17238,-0.26373,2.713,606.0,2.5669,1.0282,9.6476,-0.20821,-0.0072153,1032.3,0.04753,0.2083,-0.047293,-0.03776,-0.1477,0.0,-0.021475,-1.7953,-1.2711,0.82277,31.251,21.242,11.4,9875.2,36.073,15.667,12.725,1.3333,28.0,83.091,70.84,62.41,16.667,12.0,-3.6667,17.0,-0.494,7.0,11.0,True
3,True,0.9805,0.019493,0.8702,0.73219,0.037918,-0.016457,0.32985,0.026623,0.15018,0.025595,0.82734,0.42613,0.1298,6.7043,9.5818,0.051787,1.242,0.052976,0.12153,0.062784,0.885,5.8033,0.12112,0.84379,278.67,12.969,-44.491,0.40382,0.026409,0.27832,24.453,0.38012,0.96965,1.4132,37.571,0.023561,0.20346,0.072353,-0.016706,0.12617,5.6411,-0.57367,1.0288,0.1545,-0.12679,0.022401,6.7043,1855.5,1.4655,0.87888,12.657,0.06257,0.088684,620.58,-0.4022,0.22259,0.064654,-0.020339,-0.027779,0.078686,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,9.0,0.3659,9.0,48.0,True
3,False,1.2571,0.12131,0.70316,1.0475,0.14835,0.16407,0.12716,0.11581,0.40867,0.067814,0.80212,45.616,0.29684,2.3688,17.26,0.14162,1.1457,0.0016518,0.0031047,0.0025889,1.3059,5.3211,0.24798,0.63805,706.23,12.764,6.3845,0.27547,0.065117,0.081132,3.7102,0.077452,0.90739,1.5235,20.858,0.15124,0.21937,0.0015769,0.27877,0.19686,3.5289,0.12127,1.5079,0.61622,0.55273,0.17252,2.3688,1728.1,2.1495,0.75202,12.81,0.16179,0.25976,318.18,0.05717,0.22259,0.7424,-0.021906,-0.020913,0.19291,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,9.0,0.3948,3.0,18.0,False
10,False,0.75708,0.033639,0.87441,1.0562,0.12728,-0.20585,0.58402,0.031851,0.26786,0.031048,0.64155,1.5697,0.12559,6.9626,3.2776,0.12051,7.5507,0.038899,0.076772,0.045904,1.6463,7.3102,0.14758,0.8474,387.92,13.139,-5.1308,0.12353,0.027014,0.4949,3.6715,0.46858,0.96911,8.858,109.84,0.052434,0.21511,0.036831,0.088425,0.14448,8.4098,-0.16356,0.86924,0.23283,0.28983000000000003,0.038471,6.9626,1448.2,1.4655,0.85242,12.797,0.14277,0.15587,4889.9,-0.089065,0.11923,-0.10999,-0.0026608,-0.0025193,0.20742,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,9.0,0.35803,19.0,50.0,False
1,False,1.1432,0.092049,0.35849,0.24526,0.040923,0.047937,0.9786,0.37531,0.14349,0.0021961,0.38264,6.6772,0.64151,0.55881,4.9676,0.16685,3.7408,0.024112,0.024989,0.072041,0.64098,1.2363,0.37113,0.3347,152.27,13.028,5.1164,0.069138,0.023787,0.32754,15.785,1.3354,0.93364,5.9484,72.47,0.24056,0.03708,0.098312,-0.20752,0.19838,0.38232,-0.49041,3.2337,0.464,0.074724,0.25677,0.55881,1061.2,0.52173,0.62887,11.622,0.23193,0.091024,688.7,-0.32486,0.041232,0.42506,-0.012385,-0.050497,0.045934,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,20.0,0.0036327,3.0,34.0,False
5,False,1.1886,0.012535,0.85613,1.0442,0.032568,0.15119,0.04212,0.012004,0.087123,0.031076,0.95264,1.2648,0.14387,5.9506,169.77,0.03119,3.6828,0.018648,0.024661,0.023268,1.0961,27.055,0.059806,0.80145,120.46,13.776,6.9065,0.153235,0.054677,0.033757,3.9655,0.032328,0.93613,3.917,2.1206,0.013158,0.38004,0.017859,1.1054,0.038595,7.2577,-0.54731,3.7277,0.32477,1.0508,0.014641,5.9506,1382.6,5.5705,0.94019,13.819,0.038206,0.062449,1380.3,-0.37676,0.26658,0.056995,0.0,0.0,0.15768,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,18.0,0.29865,4.0,17.0,False
3,True,0.48028,-0.021193,0.86098,0.66809,0.0099413,0.104325,0.26541,-0.031722,-0.15244,-0.034668,0.35796,0.20011,0.13902,6.193,4.2484,0.01488,4.3222,0.024932,0.074359,0.033451,1.8664,5.5385,0.24982,0.74532,-141.51,13.237,-1.7247,0.39758,0.11565,0.19781,4.3901,0.29609,0.86567,5.7615,84.737,-0.059205,0.83189,0.037318,0.061201,0.12063,4.8055,-1.3314,1.1525,-0.17569,0.28983000000000003,-0.024615,6.193,928.31,5.3611,0.75018,12.834,0.034551,0.1669,210.52,0.04753,0.11596,-0.19544,-0.018993,-0.028429,0.0,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0.0,35.5,113.98,33.69,32.734,17.0,15.5,0.1,26.0,-0.23149,28.0,50.0,True
7,False,1.7552,0.11431,0.45548,0.83798,0.10573,0.32788,0.34378,0.13642,0.20994,0.14764,0.76207,7.4012,0.54452,0.83647,6.3402,0.12617,1.2251,0.0059153,0.017047,0.013624,1.0996,6.3761,0.18034,0.43418,311.72,13.615,2.5557,0.22737,0.021295,0.14926,7.6471,0.17812,0.95325,1.4947,56.78,0.15001,0.039107,0.007059,-0.009065,0.13143,1.5389,0.0099794,4.1432,0.8698,0.60215,0.25098,0.83647,1484.8,0.79736,0.81966,13.438,0.16468,0.15112,1655.8,0.0049649,0.22259,-0.16928,0.030611,0.036529,0.15796,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,9.0,0.40259,4.0,22.0,False
13,True,0.64653,-0.09912,0.91626,0.095626,-0.064471,-0.29653,0.31755,-1.0365,0.30261,-0.013403,0.54237,-2.0142,0.083737,1.7677,0.55095,-0.6742,1.0967,0.0052583,0.33472,0.0062681,0.17631,1.2703,0.071936,0.8389,-1122.4,14.856,-0.32249,-0.16438,0.077368,0.26639,0.51127,2.7858,0.91556,1.1817,653.41,-0.18275,0.92394,0.054988,-0.84811,0.075279,1.142,-3.2302,1.1123,-1.3167,0.28983000000000003,-0.10818,20.22,948.22,1.4655,0.92806,12.509,-0.57064,0.0068789,241.92,0.04753,0.080924,-0.095906,-0.026402,-0.2761,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,25.0,-0.15178,26.0,58.0,True
2,False,0.86291,0.037099,0.68752,1.2943,0.06477,-0.080796,0.17661,0.028662,0.11872,0.062663,0.50857,1.9211,0.31248,2.2002,15.824,0.050041,2.7973,0.0071536,0.026049,0.012138,2.5451,2.7046,0.13029,0.58936,167.25,13.139,-16.02,-0.097086,0.098153,0.10409,30.03,0.080416,0.85724,3.2163,22.75,0.072947,0.31411,0.0055268,0.17866,0.47857,4.1421,-0.70619,0.65295,0.07752,-0.25856,0.05396,2.2002,1408.8,1.8861,0.86971,10.058,0.10231,0.16864,240.63,-0.54582,0.40243,-0.062364,-0.00022182,-0.00017137,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29.0,0.2825,10.0,34.0,False
10,False,3.1315,0.32446,0.63869,0.72417,0.35841,0.47534,2.1071,0.44805,0.43803,0.36911,0.69835,20.835,0.36131,0.35003,2.0075,0.49493,1.7193,0.087253,0.023755,0.39125,1.037,7.3418,0.49231,0.22301,2103.2,14.838,1.5235,0.47143,0.036264,0.46991,123.73,0.64889,0.86013,3.3865,179.33,0.46461,0.048957,0.12049,0.47241,0.098637,0.97765,0.44763,7.5096,3.2894,0.64172,1.2514,0.35751,4801.6,0.30107,0.50769,14.516,0.50749,0.35652,1755.7,0.18288,0.21384,0.21583,0.0,0.0,0.085251,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,18.0,2.3926,18.0,48.0,False
13,True,1.2172,-0.05143,0.73542,1.0898,-0.052183,0.14654,0.56567,-0.047192,-0.19439,0.074075,0.82123,-41794.0,0.26458,2.7796,6.2125,-0.047882,2.809,0.080071,0.0,0.11868,1.327,6.6186,0.24757,0.6747,-823.82,13.594,7.4371,0.00083474,0.060728,0.38166,7.4209,0.3502,0.91742,2.6161,57.948,-0.062625,0.22953,0.073472,-0.23216,0.16466,4.1191,-1.1417,1.6068,-0.31234,0.55386,-0.069932,2.8551,4238.0,2.5501,0.7524299999999999,13.68,-0.042815,0.18669,2762.2,0.04753,0.41658,1.3164,-0.0026695,-0.0024495,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,25.0,1.1866,19.0,42.0,True
8,True,0.9871,0.011592,0.88836,0.82334,0.0096231,-0.010521,0.59525,0.014079,0.10383,0.015715,0.80535,0.40356,0.11164,1.7677,1.9172,0.011688,2.4032,0.016527,0.028962,0.020257,1.0223,5.542,0.11084,0.81588,132.93,12.509,-78.259,0.13905,0.072485,0.48565,6.5087,0.58986,0.91841,2.7027,187.77,0.014394,0.64926,0.020073,-0.065438,0.14857,7.3748,-0.80492,0.75147,0.078027,-0.094236,0.013049,8.0067,1280.2,1.4655,0.88916,12.314,0.032349,0.091259,504.26,-0.67353,0.30463,0.20529,-0.028869,-0.035064,0.099053,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,9.0,0.1802,14.0,35.0,True
8,True,1.2327,0.064736,0.73561,0.87339,0.069993,0.16396,0.66813,0.074121,0.24485,0.1114,0.86867,3.3249,0.26439,2.7822,2.354,0.080139,2.0539,0.0066428,0.024103,0.0094263,1.0054,14.498,0.12658,0.70471,662.1,13.145,5.3267,0.039413,0.030897,0.47084,8.4448,0.5391,0.958,2.3515,152.93,0.074523,0.11686,0.0076058,-0.12913,0.060241,3.3034,0.16178,4.389,1.0746,0.62015,0.088004,2.7969,2704.1,2.6654,0.87342,13.009,0.096119,0.11055,1187.9,0.074838,0.37142,-0.10533,-0.05273,-0.060374,0.16486,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,18.0,1.1394,11.0,43.0,True
2,False,0.74642,0.13653,0.67754,0.775245,0.17229,-0.15734,0.10271,0.06641,0.4234,0.087677,0.46313,8.0825,0.32246,2.1012,509.49,0.083807,5.3339,0.028217,0.010369,0.045477,1.2629,4.0202,0.10464,0.62047,623.25,13.031,-13.067,0.24372,0.057074,0.063729,7.3841,0.030999,0.91576,5.9573,0.70659,0.2948,0.17699,0.013725,0.62271,0.51137,6.3755,0.48026,0.63058,0.26699,-0.48792,0.20151,2.1385,1472.0,1.9242,0.89536,13.752,0.098284,0.21513,956.66,0.19363,0.3451,0.58648,-0.051267,-0.024937,0.1474,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,9.0,0.40024,10.0,40.0,False
1,True,1.1453,-0.0064774,0.90926,1.1376,-0.0035294,0.11921,0.38557,-0.0056938,-0.071387,-0.00040568,0.9399,-0.19177,0.090737,1.7677,4.4321,-0.0031025,2.3033,0.0073537,0.016178,0.0089604,1.2104,23.008,0.031595,0.82069,-79.833,11.211,9.5427,0.30762,0.088574,0.31643,14.557,0.27816,0.90259,2.3785,81.225,-0.0068916,0.97617,0.0064641,0.32371,0.049445,2.1566,-1.1639,1.8351,-0.131,1.3138,-0.0071238,10.021,1118.3,1.4655,0.9684,11.34,0.0034591,0.035944,192.51,0.04753,0.4783,0.32205,0.00039216,0.00034472,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,12.0,-0.005,9.0,39.0,True
5,False,2.0405,0.36562,0.31843,0.9554,0.063092,0.31344,1.4383,0.38269,0.53644,0.10727,0.61468,50.818,0.68157,0.4672,4.2977,0.066037,9.5859,0.031817,0.0012995,0.10562,1.5543,6.014,0.08206,0.30124,2110.9,14.182,3.0482,0.05913,0.017192,0.43328,7.2696,0.4535,0.94601,10.443,83.766,0.59482,0.025224,0.033303,0.45283,0.15886,1.4018,0.060074,4.2903,2.3015,0.45987,1.1482,0.47872,3935.0,0.44198,0.91794,14.137,0.089417,0.078401,1694.1,0.029161,0.091489,-0.081728,-0.036508,-0.038213,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,10.0,2.835,5.0,14.0,False
3,False,0.69375,0.23655,0.83326,1.0134,0.34159,-0.21588,0.21573,0.23342,0.30261,0.017488,0.48903,14.71,0.16674,4.9975,14.018,0.33708,1.7931,0.040227,0.022914,0.057067,2.0723,2.5937,0.50044,0.70491,2402.8,12.668,-4.6942,0.56069,0.12836,0.15207,10.304,0.15006,0.84596,3.5893,25.681,0.48371,0.76981,0.039695,1.1791,0.39071,6.0779,6.1158,0.42675,0.60543,-1.2948,0.28388,4.9975,1693.6,4.2277,0.49956,12.681,0.36226,0.18669,479.4,0.75357,0.28234,0.70917,0.0,0.0,0.21976,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0.0,35.417,115.13,34.087,33.157,17.0,15.417,0.05,15.0,0.17763,3.0,34.0,False
6,True,0.92994,0.02022,0.945,0.77141,0.098131,-0.065357,0.67777,0.026212,0.36762,0.037537,0.86754,1.2842,0.055002,1.7677,1.3392,0.12721,2.888,0.0045817,0.099057,0.0049113,0.88919,6.1989,0.14734,0.5425,1273.5,14.535,-11.803,0.25679,0.012098,0.63229,7.3288,0.81965,0.9872,3.387,268.82,0.023307,0.21995,0.0059394,0.047206,0.12444,2.1566,-0.58519,0.44198,0.16248,-1.1883,0.021397,17.181,3464.0,1.4655,0.85266,14.275,0.13988,0.11366,2579.5,-0.41362,0.22776,-0.061141,0.010857,0.014074,0.126035,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18.0,2.364,5.0,15.0,True
1,False,0.95692,-0.039756,0.83099,0.35117,0.0080479,-0.031467,0.33182,-0.11321,-0.23523,-0.022903,0.69893,0.16835,0.16901,4.9168,1.69,0.022917,0.73902,0.024853,0.13613,0.034027,0.50245,1.2739,0.066567,0.73039,-228.31,12.886,-11.16,0.012976,0.1006,0.24236,14.797,0.69014,0.87894,0.79172,213.02,-0.056881,0.59521,0.070771,-0.12841,0.27567,2.0778,-23.818,0.61309,-0.14421,-0.18619,-0.047842,4.9168,970.61,4.3216,0.93343,11.84,0.17394,0.023376,116.04,0.04753,0.44355,-0.1576,0.0,0.0,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,28.0,-0.13153,13.0,29.0,False
9,True,1.0025,0.29054,0.83699,0.39385,-0.072158,0.0014364,0.57889,0.73768,0.30261,0.0058201,0.58091,-0.61748,0.16301,5.1346,1.6029,-0.18321,3.8292,0.021881,0.29671,0.03776,0.67799,1.3045,-0.06389,0.57948,2033.2,12.907,274.19,-0.20188,0.25751,0.33545,1.8529,0.85173,0.69233,3.5993,224.59,0.50014,0.15748,0.055557,-0.1477,0.30191,2.4161,5.7502,0.53993,0.96233,0.0088118,0.34712,5.1453,1140.7,3.5549,1.0639,11.975,-0.1337,-0.025163,458.83,0.04753,0.10943,-0.061147,-0.00293885,-0.54887,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,21.0,0.040729,11.0,43.0,True
4,False,0.91201,0.075219,0.90935,1.0567,0.15894,-0.078283,0.351,0.071181,0.82977,0.063415,0.81136,2.222,0.09065,1.7677,3.9502,0.1504,1.7589,0.013969,0.067687,0.015702,1.3024,5.8667,0.18479,0.88965,3038.1,14.091,-13.499,0.65057,0.019702,0.31226,9.2927,0.2955,0.97833,2.1576,91.135,0.092707,0.21734,0.013219,0.47071,0.18012,2.1566,1.0535,0.50327,0.4176,-0.86357,0.082717,10.044,3661.3,1.4655,0.81521,14.146,0.16644,0.19527,2143.9,0.34502,0.48978,-0.029615,-0.012092,-0.011443,0.19348,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,18.0,2.5613,3.0,13.0,False
13,False,1.0402,0.046033,0.7735,1.0605,0.11617,0.030711,0.87317,0.043408,0.20324,0.065552,0.79547,1.9281,0.2265,3.415,1.9211,0.10954,7.3998,0.019434,0.056812,0.025411,1.3332,22.011,0.20758,0.76476,307.2,13.772,34.531,0.08028,0.008744,0.66776,805000.0,0.62968,0.9887,9.3383,187.39,0.057869,0.038605,0.018325,-0.2641,0.04818,4.6821,0.042598,4.7011,0.95544,0.13559,0.059513,3.4487,1511.5,3.3764,0.79242,13.831,0.12778,0.22014,3454.0,0.020855,0.11356,-0.2227,-0.0022306,-0.0021034,0.15115,1.4449,0.43048,2.0451,-11.22,43.425,30.578,10.5,32320.0,-41.981,25.15,29.301,2.0,31.0,90.0,189.55,191.3,21.0,18.25,-6.9,25.0,0.43747,19.0,29.0,False
13,True,1.3465,0.034011,0.7653,0.775245,0.036783,0.2137,0.33127,0.010528,0.14491,0.03407,0.83051,5.5295,0.2347,3.2608,18.851,0.011386,5.0984,0.026549,0.0020592,0.043043,1.2629,19.312,0.03691,0.61681,186.47,13.591,15.117,0.13168,0.14849,0.20433,7.2492,0.063251,0.80597,5.2938,19.097,0.040952,0.63268,0.0082184,0.54954,0.16728,2.1566,0.76326,1.4031,0.20332,0.91052,0.044442,3.2608,1286.8,2.6281,0.96309,14.764,0.022445,0.11924,2829.7,0.27622,0.22259,-0.13246,0.0,0.0,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,9.0,0.1868,12.0,18.0,True
3,False,1.2212,0.091009,0.63633,1.2853,0.1312,0.11781,0.38373,0.070806,0.25025,0.041998,0.65038,4.1535,0.36367,1.7498,29.31,0.10208,2.6167,0.0283745,0.024576,0.27085,1.9763,4.072,0.13893,0.53256,389.03,12.049,10.91,0.30901,0.10377,0.20436,27.589,0.15899,0.83693,3.039,12.282,0.13993,0.28534,0.11223,0.27633,0.31564,3.5343,0.58656,1.1521,0.28833,0.32396,0.14302,1.7498,1554.5,1.4644,0.86107,12.3,0.11866,0.17857,472.62,0.22677,0.42295,0.22941,-0.0024739,-0.0019248,0.23593,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,18.0,0.17952,13.0,37.0,False
5,False,0.9537,0.081813,0.78536,0.5752,0.14122,-0.03186,0.62443,0.14223,0.38117,0.072504,0.65628,2.4863,0.21464,3.659,1.4779,0.24552,1.9728,0.011573,0.098749,0.016818,0.87646,8.3223,0.27638,0.68814,897.66,12.53,-18.054,0.22923,0.097221,0.4297,8.0014,0.74704,0.87621,2.7263,243.59,0.12466,0.45295,0.020121,0.088309,0.069115,2.6798,0.53394,3.1055,1.1837,-0.14843,0.10417,3.659,2355.0,3.206,0.72362,11.977,0.25683,0.15898,710.0,0.21072,0.21098,0.17593,-0.0096023,-0.016694,0.12539,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,29.0,0.79552,15.0,39.0,False
2,True,0.72207,-0.06235,0.7508,0.66874,0.13183,-0.17914,0.27136,-0.093234,-0.2502,-0.066367,0.46542,-2.4441,0.2492,3.0128,9.0179,-0.17139,3.0837,0.01346,0.070124,0.020882,1.4369,1.3512,0.12021,0.64456,-256.29,13.332,-3.733,-0.071563,0.10623,0.17491,3.288,0.26155,0.8585,3.5051,39.92,-0.13396,0.42629,0.020127,-0.25691,0.49492,2.6835,-1.5219,0.50352,-0.12598,-0.71886,-0.083045,3.0128,1024.3,2.5865,0.87979,12.93,-0.085216,0.080386,278.22,0.04753,0.19079,-0.13668,-0.00293885,-0.22644,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,22.0,-0.2728,10.0,29.0,True
10,False,1.3364,0.11083,0.75312,0.95446,0.17391,0.20571,0.8155,0.11612,0.44894,0.13885,0.81726,4.2056,0.24688,3.0506,2.0311,0.18221,3.7455,0.012211,0.043325,0.019967,1.1679,6.3045,0.22664,0.61155,1128.6,12.784,4.6398,0.21813,0.14158,0.49872,6.8855,0.52251,0.81201,4.8431,177.24,0.13562,0.57347,0.012793,0.21133,0.15139,3.8662,0.37256,1.6307,0.73208,0.83326,0.14716,3.0986,2513.9,2.4772,0.77336,12.737,0.2152,0.21632,1735.6,0.15703,0.19708,0.15042,-0.0017508,-0.0018344,0.21614,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,29.0,1.4139,10.0,16.0,False
2,True,1.1048,-0.022162,0.79523,0.81574,-0.0050317,0.070319,0.30005,-0.027168,-0.10823,-0.017368,0.74133,-0.097772,0.20477,3.8835,6.4278,-0.0061682,1.4441,0.030283,0.063088,0.04513,1.1004,3.2894,0.054171,0.67101,-143.0,11.48,11.6,0.16872,0.12422,0.20134,14.416,0.24682,0.84379,1.5268,56.006,-0.029895,0.60664,0.037123,-0.1733,0.24799,3.9837,-1.3884,0.82572,-0.089368,0.34341,-0.027869,3.9161,1321.3,3.2769,0.94583,11.277,0.025661,0.04419,103.21,0.04753,0.22259,0.023755,-0.0039365,-0.0048257,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,18.0,-0.11207,10.0,40.0,True
4,False,0.83011,0.16069,0.79875,0.54146,0.17597,-0.11032,0.55705,0.29677,0.79851,0.017418,0.53905,5.9714,0.20124,3.9692,1.8263,0.32499,2.0175,0.035205,0.054425,0.054215,1.0045,1.2937,0.38277,0.64937,961.59,11.732,-4.908,0.09355,0.14939,0.36173,36.142,0.66807,0.81298,3.2686,197.12,0.2981,0.74233,0.065019,0.14609,0.41853,2.6907,0.11837,0.48082,0.38394,-0.54823,0.20117,3.9691,1204.3,3.2269,0.61723,11.118,0.42721,0.20725,325.58,0.05588,0.16565,-0.099748,-0.0067888,-0.012538,0.083024,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,14.0,0.10423,10.0,21.0,False
2,True,1.1165,-0.071083,0.54827,0.61731,-0.092417,0.060819,0.37101,-0.11515,-0.15736,-0.071253,0.58279,-4.3931,0.45173,1.2137,6.3782,-0.14971,2.3772,0.010052,0.034078,0.019257,1.0592,1.5574,0.24757,0.52197,-167.6,10.068,10.15,-0.055633,0.026296,0.19366,16.883,0.31371,0.95204,2.1595,56.442,-0.12197,0.05821,0.016283,0.11524,0.39639,1.3665,-1.8882,1.1396,-0.17933,0.13464,-0.12965,1.2137,1065.1,1.1555,0.7524299999999999,9.5857,-0.070285,0.18669,111.96,0.04753,0.28586,-0.084174,-0.050004,-0.081003,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,12.0,-0.168,5.0,39.0,True
